url,header,release time,article content,formatted date,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content
https://www.reuters.com/article/us-bmw-results-q1/bmw-cuts-outlook-sees-coronavirus-pain-lasting-all-year-idUSKBN22I0JE,"['BMW cuts outlook, sees coronavirus pain lasting all year']","['May 6, 2020 /  5:49 AM / a month ago']","['FRANKFURT (Reuters) - BMW AG BAMG.DE expects the coronavirus pandemic to hit demand and earnings throughout this year, prompting the German automaker to cut its profitability forecast for passenger cars following a drop in first-quarter deliveries.  ', 'The firm forecast a margin on automotive earnings before interest and taxes (EBIT) of 0% to 3% this year, versus the 2-4% seen before demand was crippled by worldwide restrictions on movement to tackle the virus. ', '“The BMW Group still expects the spread of the coronavirus and the necessary containment measures to seriously dampen demand across all major markets over the entire year,” the Munich-based company said on Wednesday. ', 'BMW reported a 133% jump in first-quarter profit to 1.38 billion euros ($1.50 billion). But that was against a period last year when earnings were pushed down to 589 million euros by a one-off 1.4 billion euro provision. ', 'The automotive EBIT margin came in at 1.3%. ', 'Jefferies automotive analyst Philippe Houchois described the margin as disappointing, given solid sales of typically more profitable sport-utility vehicles (SUVs). ', 'BMW expects to make an operating loss in the second quarter as coronavirus lockdowns continue in large markets like the United States and Britain, it said.   ', 'Like rivals, BMW also said it would throttle back investments to preserve cash. A 12 billion euros cost savings and efficiency plan will be extended, it added, without providing further details. ', '“In light of the current situation, we will be delaying a number of projects, like the plant in Hungary. Other projects will be carefully reconsidered,” Chief Financial Officer Nicolas Peter said, adding the Hungary plant would be delayed by a year. ', 'Free cashflow at the automotive business was minus 2.2 billion euros in the first quarter and BMW said it no longer expected to achieve positive free cash flow in 2020, despite cutting back investments. ', 'At 0845 GMT, its shares were down 2.9% at 51.99 euros. ', 'BMW’s forecasts are the latest sign that profitability at traditional automakers is on the wane, as they spend huge sums to clean up combustion engines in the face of increasingly stringent emissions regulations as well as rising competition from electric vehicle specialist Tesla Inc (', ').  ', 'Last week, Tesla said its automotive gross margin rose to 25.5% in the first quarter from 20.2% a year earlier, due to a 40% rise in deliveries, helped by demand for its Model Y crossover utility vehicle. ', 'By contrast, BMW’s passenger car deliveries fell 20.6% to 477,111 cars in a quarter blighted by the virus outbreak. ', 'The company also said it had set aside a “low triple digit million” euros amount to cover potential defaults from customers buying cars on loans and leasing contracts. ', 'BMW has had to ramp up spending on hybrid petrol-electric and pure electric vehicles to try to meet emissions rules and offset its heavy reliance on petrol-guzzling SUVs. ', 'Sales of BMW’s “X” series of SUVs jumped 21% last year, making up 44% of the BMW brand’s global total.  ', 'Carbon dioxide emissions from new vehicles sold in the European Union must be 40% lower in 2021 compared with 2007, and 37.5% lower in 2030 versus 2021 - with fines for non-compliance. ', 'BMW’s 2021 target is an EU fleet average of 102.5 grams of CO2 per kilometre. Last year, its average fell just 1 gram from a year earlier to 127 grams, while research and development spending left its automotive EBIT margin at 4.9%. ', 'Reporting by Edward Taylor; Editing by Christopher Cushing and Mark Potter']",2020-05-06 05:49:00,0.44,0.56,0.0,-0.6705,0.046,0.871,0.082,0.9697
https://www.reuters.com/article/us-bmw-results-q1-savings/bmw-to-delay-hungary-plant-in-coronavirus-savings-drive-idUSKBN22I0Y4,['BMW to delay Hungary plant in coronavirus savings drive'],"['May 6, 2020 /  8:17 AM / 2 months ago']","['FRANKFURT (Reuters) - BMW (', ') will put investments on hold as it seeks to conserve cash to counter a fall in demand caused by the spread of the coronavirus pandemic, Chief Financial Officer Nicolas Peter said on Wednesday. ', '“In light of the current situation, we will be delaying a number of projects, like the plant in Hungary. Other projects will be carefully reconsidered,” Peter said on a call to discuss first quarter earnings. ', 'Reporting by Edward Taylor; Editing by Riham Alkousaa']",2020-05-06 08:17:00,0.223,0.777,0.0,-0.3182,0.018,0.918,0.064,0.4215
https://www.reuters.com/article/us-bmw-results-m-a/bmw-ceo-says-sees-no-need-for-bmw-to-participate-in-large-scale-ma-idUSKBN2161Q0,['BMW CEO says sees no need for BMW to participate in large-scale M&A'],"['March 19, 2020 /  11:05 AM / 2 months ago']","['FRANKFURT (Reuters) - German carmaker BMW (', ') will not engage in large merger and acquisition deals, even if the coronavirus crisis adds pressure on companies to share costs, Chief Executive Oliver Zipse said on Thursday.  ', '“There is currently no sense, or need, to do any M&A activities on the top level of the industry,” Zipse said, adding that there may be opportunities to expand the carmaker’s  expertise in certain components or competencies. ', 'Reporting by Edward Taylor, editing by Thomas Escritt']",2020-03-19 11:05:00,0.155,0.845,0.0,-0.296,0.111,0.772,0.116,-0.1371
https://www.reuters.com/article/us-bmw-redundancies/bmw-to-lay-off-10000-contract-workers-source-idUSKBN23Q1UN,"['BMW to lay off 10,000 contract workers: source']","['June 19, 2020 /  11:15 AM / 2 days ago']","['MUNICH (Reuters) - BMW (', ') will not extend the contracts of 10,000 contract workers, a company source told Reuters on Friday, as the German luxury carmaker seeks to reduce its capacity due to the coronavirus crisis. ', 'The Munich-based company said earlier on Friday it had reached an agreement with the works council a package of “personnel measures for a sustainable future”. ', 'Reporting by Joern Poltz; writing by Thomas Seythal; editing by Sabine Wollrab and Michelle Martin']",2020-06-19 11:15:00,0.0,1.0,0.0,0.0,0.069,0.874,0.057,-0.2542
https://www.reuters.com/article/us-bmw-outlook-agm/bmw-ceo-sees-very-slow-u-s-recovery-after-corona-rebound-in-china-idUSKBN22Q153,"[""BMW CEO sees 'very slow' U.S. recovery after corona rebound in China""]","['May 14, 2020 /  8:19 AM / a month ago']","['FRANKFURT (Reuters) - BMW (', ') on Thursday said China sales of luxury passenger cars rebounded in April but the German premium car and motorbike manufacturer cautioned that other markets including the United States will be “very slow” to recover from the corona pandemic. ', 'Earlier this month BMW (', ') lowered its profit expectations for its automotive and motorcycles divisions, citing worse-than-expected demand which would deteriorate in the second quarter. ', '“There is at least a glimmer of hope coming from China,” Chief Executive Oliver Zipse said in a speech held at the company’s annual general meeting, which is being held in a virtual format for the first time. ', '“Unfortunately, our biggest single market is only of limited use as a blueprint for development in other markets.” ', 'After China sales fell 88% in February 2020, deliveries rose 14% in April, thanks to pent-up demand in a market where vehicle ownership is relatively low by global standards, BMW said. ', '“Economies in Europe have been affected to varying degrees by the pandemic, for instance. Demand for cars in countries like Spain, Italy and the UK will probably be very slow to recover. The same applies to the US,” Zipse said. ', 'The Munich-based manufacturer is gradually ramping up production and last week re-opened its factory in Goodwood, England, a plant in Spartanburg, United States and a motorcycle assembly factory in Berlin.  ', 'This week BMW is re-starting production in Dingolfing, Bavaria and next Monday the carmaker will resume work at its German plants in Munich, Regensburg and Leipzig, as well as facilities in Oxford, England, Rosslyn, South Africa and San Luis Potosí in Mexico, BMW said.  ', 'Reporting by Edward Taylor; Editing by Michelle Martin']",2020-05-14 08:19:00,0.0,1.0,0.0,0.0,0.046,0.872,0.082,0.9428
https://www.reuters.com/article/us-bmw-mexico/bmw-to-begin-gradual-restart-in-san-luis-potosi-mexico-on-may-27-idUSKBN2322MW,"['BMW to begin gradual restart in San Luis Potosi, Mexico on May 27']","['May 26, 2020 /  4:38 PM / a month ago']","['MEXICO CITY (Reuters) - German carmaker BMW said on Tuesday it would begin a gradual restart of operations at its plant in the central Mexican state of San Luis Potosi on Wednesday, May 27. ', 'The company made the announcement in a statement to Reuters. ', 'Reporting by Sharay Angulo']",2020-05-26 16:38:00,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
https://www.reuters.com/article/us-bmw-emissions/bmw-to-offer-fully-electric-5-series-in-emissions-push-idUSKCN24S19F,['BMW to offer fully electric 5-series in emissions push'],"['July 27, 2020 /  11:03 AM / 7 days ago']","['FRANKFURT (Reuters) - BMW (', ') will offer a fully electric 5-series as part of sweeping product overhaul unveiled on Monday as the German carmaker seeks to lower vehicle emissions during production and on the road.  ', '“In ten years, the goal is to have a total of more than seven million electrified BMW Group vehicles on the roads – around two thirds of them with a fully-electric drive train,” the carmaker said on Monday. ', 'Carmakers have been pushing electric cars ever since European lawmakers in December 2018 ordered a cut in carbon dioxide emissions from cars by 37.5% by 2030 compared with 2021 levels. This will come after a 40% emissions cut between 2007 and 2021. ', 'Starting next year, BMW said it will offer five fully-electric cars: the BMW i3, the MINI Cooper SE, the BMW iX3, the BMW iNEXT and the BMW i4. In total BMW will have 25 electrified models on the roads by 2023, half of them fully electric. ', 'BMW said it will also offer a fully electric 5-series, but Chief Executive Oliver Zipse declined to give a launch date. ', 'BMW said its management remuneration will be more closely aligned with compliance to climate targets and that carbon emissions from production and sites would be lowered by 80% per vehicle.     ', 'Reporting by Edward Taylor; Editing by Michelle Martin']",2020-07-27 11:03:00,0.0,1.0,0.0,0.0,0.029,0.971,0.0,-0.5346
https://www.reuters.com/article/us-bmw-electric-batteries/bmw-to-source-battery-cells-produced-using-renewable-energy-idUSKBN24114R,['BMW to source battery cells produced using renewable energy'],"['June 30, 2020 /  9:01 AM / 22 days ago']","['FRANKFURT (Reuters) - German carmaker BMW (', ') on Tuesday said its electric cars will use battery cells produced using renewable energy, a step which will compel the biggest suppliers to source more non-coal generated electricity. ', '“We now have a contractual agreement with our cell manufacturers that they will use only green power to produce our fifth generation battery cells,” BMW Chief Executive Oliver Zipse said on an interview published on the company’s website.  ', 'Last year, BMW ordered more than 10 billion euros’ ($11.07 billion) worth of battery cells from Chinese battery cell maker Contemporary Amperex Technology Co (CATL) (', ') and Samsung SDI (', '). ', 'CATL is building a battery cell production plant in Erfurt, Germany, and has said it aims to produce 60 gigawatt hours (GWh) worth of cells a year from 2026 onwards. ', 'BMW is preparing to launch the electric BMW iX3 this year, and the BMW iNEXT and BMW i4 next year.  ', 'As production volumes of electric BMW cars increase, the use of green power will save around 10 million tonnes of CO2 over the next decade, BMW said, adding that this is equivalent to the annual carbon dioxide emissions produced by a city of over a million inhabitants. ', 'Reporting by Edward Taylor']",2020-06-30 09:01:00,0.0,1.0,0.0,0.0,0.0,0.932,0.068,0.9118
https://www.reuters.com/article/us-bmw-daimler-carsharing/daimler-bmws-free-now-service-to-restructure-integrate-french-app-kapten-idUSKCN21Y1JZ,"[""Daimler/BMW's 'FREE NOW' service to restructure, integrate French app Kapten""]","['April 16, 2020 /  11:15 AM / in 2 months']","['PARIS (Reuters) - The ‘FREE NOW’ taxi ride-hailing service run by Daimler and BMW announced on Thursday a corporate restructuring, which could lead to job cuts, and unveiled plans to merge with French app Kapten. ', 'The ‘FREE NOW’ company said in a statement that its restructuring was aimed at reducing costs in order to offset the hits to its business caused by the coronavirus crisis, which has hurt transport companies around the world. ', 'The ‘FREE NOW’ and Kapten ride-hailing apps are among many relatively new companies that have been set up across the globe to take on the likes of main players such as Uber. ', 'Reporting by Sudip Kar-Gupta; Editing by Susan Fenton']",2020-04-16 11:15:00,0.0,0.691,0.309,0.6166,0.08,0.897,0.023,-0.7845
https://www.reuters.com/article/health-coronavirus-germany-automakers/german-carmakers-had-crisis-call-with-merkel-handelsblatt-idUSS8N2BD02E,['German carmakers had crisis call with Merkel - Handelsblatt'],"['April 2, 2020 /  8:53 AM / a month ago']","['HAMBURG, April 2 (Reuters) - The bosses of Volkswagen , BMW and Daimler held a crisis call with German Chancellor Angela Merkel on Wednesday to discuss how to get the sector out of its current standstill, newspaper Handelsblatt reported on Thursday. ', 'It cited participants in the call as saying that carmakers were particularly concerned about the supply chain. ', 'A Volkswagen source told Reuters the carmakers discussed the situation in the sector and how production could be started up again after the coronavirus crisis. There was agreement that an EU-wide approach to re-starting production to avoid gaps in supply chains, the source said. ', 'Volkswagen declined to comment. (Reporting by Jan C. Schwartz Writing by Michelle Martin)']",2020-04-02 08:53:00,0.369,0.631,0.0,-0.6249,0.084,0.89,0.026,-0.802
https://www.reuters.com/article/health-coronavirus-electric-esports/motor-racing-virtual-formula-e-test-race-proves-true-to-life-idUSL8N2C60IF,['Motor racing-Virtual Formula E test race proves true to life'],"['April 18, 2020 /  6:54 PM / 19 days ago']","['LONDON, April 18 (Reuters) - Formula E tested a new esports ‘Race at Home Challenge’ series on Saturday with the virtual Monaco layout proving true to life as BMW i Andretti driver Maximilian Guenther won untroubled from pole position. ', 'The regular Formula E drivers had their own race, with gamers and others competing separately in another, on simulators from their homes. ', 'Andre Lotterer’s dog made a brief appearance in the background when the camera turned to Porsche’s third-placed finisher. ', 'Mercedes driver Stoffel Vandoorne finished as runner-up, seven tenths behind, on a street circuit where overtaking is always tricky in real life. ', 'The start was also typically chaotic and the race littered with the sort of pile-ups that would have brought out red flags in the real world, rather than a digital reset without the involvement of marshals. ', 'Under the ‘race royale’ format, the last placed driver after each lap was eliminated until only 10 remained for a final sprint to the line. ', 'Saturday’s race was non-points scoring for the virtual series with the emphasis on familiarisation for drivers joining the fray from as far afield as Felipe Massa in Brazil. ', 'Formula E is following other championships, such as Formula One and MotoGP, in using virtual racing to fill the void left by the COVID-19 pandemic which has brought motorsport to a standstill. ', 'The all-electric series’ version, run over nine consecutive weekends, is also raising funds for the U.N. children’s fund UNICEF’s global coronavirus appeal. ', 'The gamers race was won by Graham Carroll for the Envision Virgin team. ', 'The ultimate prize at stake for those competing in that category is real-life track time in a Formula E car when real-life racing resumes. ', 'Those competing included transgender sportscar driver Charlie Martin. (Reporting by Alan Baldwin, editing by Pritha Sarkar)']",2020-04-18 18:54:00,0.0,0.741,0.259,0.4215,0.016,0.931,0.054,0.9169
https://www.reuters.com/article/health-coronavirus-bmw-deliveries/bmw-sales-plunge-in-first-quarter-as-coronavirus-takes-toll-idUSL8N2BU1DC,['BMW sales plunge in first quarter as coronavirus takes toll'],"['April 6, 2020 /  7:15 AM / a month ago']","['BERLIN, April 6 (Reuters) - BMW said on Monday that group sales dropped by 20.6% to 477,111 vehicles in the first quarter as the outbreak of coronavirus took its toll and many retail outlets temporarily closed. ', 'BMW said it had seen sales growth at the start of the year but added: “By February, the impact of the pandemic had already led to a significant decrease in sales in China. By March, the effects of the pandemic were clearly visible in sales figures in Europe and the U.S.” ', 'It said around 80% of retail outlets in Europe and 70% in the United States were temporarily shut due to the pandemic. ', 'BMW sales to China, where the outbreak started, were down 30.9% in the January to March period. They dropped by 18.3% in Europe and by 17.4% in the United States. ', 'Shares in BMW were up 6.2% at 0711 GMT. ', 'Reporting by Michelle Martin\nEditing by Riham Alkousaa']",2020-04-06 07:15:00,0.0,1.0,0.0,0.0,0.0,0.899,0.101,0.9428
