url,header,release time,article content,formatted date,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content
https://www.reuters.com/article/us-health-coronavirus-psa-vauxhall/output-to-resume-at-psas-uk-vauxhall-car-factory-in-august-idUSKCN24G2A3,"[""Output to resume at PSA's UK Vauxhall car factory in August""]","['July 15, 2020 /  3:39 PM / 13 days ago']","['LONDON (Reuters) - Production at Peugeot-maker PSA’s (', ') Vauxhall car factory in Britain will resume on Aug. 17, one of the final major automotive plants in the country yet to reopen after the coronavirus outbreak shut sites in March. ', 'More than 100 safety measures are being implemented to stop the spread of the virus including the daily checking of temperatures and the wearing of glasses or goggles, PSA said.  ', 'The northern English Ellesmere Port site built just under 62,000 Vauxhall/Opel Astra cars last year and workers are awaiting a decision on whether fresh investment will be made to keep the facility open, dependent on the outcome of Brexit. ', 'Reporting by Costas Pitas; editing by Stephen Addison']",2020-07-15 15:39:00,0.0,1.0,0.0,0.0,0.018,0.938,0.044,0.4877
https://www.reuters.com/article/us-health-coronavirus-psa-plants/car-maker-psa-wants-to-restart-two-french-plants-unions-disagree-idUSKBN21E2HG,"['Car maker PSA wants to restart two French plants, unions disagree']","['March 27, 2020 /  3:28 PM / a month ago']","['PARIS (Reuters) - French car maker PSA, (', ') which makes the Peugeot and Citroen brands, said on Friday it had presented health measures to its unions with a view to gradually restarting its European plants, which have been closed for fear of coronavirus infection.  ', 'PSA, which has suspended production in all its European plants until March 27, did not give a target date for restarting production, but said that two pilot plants in Valenciennes and Douvrin, in northern France, could possibly restart from early April with volunteers. Its unions said that was too soon.  ', '“The health measures are quite robust, but the time has not yet come. We consider that restarting work would be premature as long as the peak of the epidemic is not behind us,” said Sebastien Leroy, CFTC union member at the gearbox manufacturing plant in Valenciennes. ', 'PSA aims to restart the Douvrin engines plant on April 3 and Valenciennes on March 30. ', 'Reporting by Gilles Guillaume; Writing by GV De Clercq; Editing by Alex Richardson']",2020-03-27 15:28:00,0.0,1.0,0.0,0.0,0.024,0.956,0.02,0.1001
https://www.reuters.com/article/us-health-coronavirus-psa-fiat/fiat-chrysler-and-peugeot-speed-up-work-to-close-the-merger-idUSKCN21R2SW,['Fiat Chrysler and Peugeot speed up work to close the merger'],"['April 9, 2020 /  4:47 PM / a month ago']","['PARIS (Reuters) - Working groups at car makers Fiat Chrysler (FCA) (', ') and Peugeot’s owner PSA (', ') are speeding up work on closing their alliance deal despite the coronavirus crisis, PSA chief executive officer Carlos Tavares said in an internal note seen by Reuters. ', 'Tavares also said in the note the working groups were also speeding up work on synergies.  ', 'The crisis triggered by the new coronavirus has virtually wiped out demand for new vehicles, pushing automakers to temporarily halt most production and leaving them needing cash. ', 'Reporting by Gilles Guillaume; Writing by Matthieu Protard; editing by David Evans']",2020-04-09 16:47:00,0.0,1.0,0.0,0.0,0.014,0.925,0.061,0.7259
https://www.reuters.com/article/us-health-coronavirus-psa-dongfeng/peugeot-restarts-car-production-in-virus-hit-wuhan-with-dongfeng-idUSKBN21C2LV,['Peugeot restarts car production in virus-hit Wuhan with Dongfeng'],"['March 25, 2020 /  3:52 PM / a month ago']","['BEIJING (Reuters) - French automaker Peugeot SA’s (', ') joint venture in China with Dongfeng Motor Group (', ') said on Wednesday it had restarted car production at its plant in Wuhan city, the epicenter of China’s coronavirus outbreak. ', 'The joint venture is also making cars from two other manufacturing bases in Chengdu and Xiangyang. ', 'Reporting by Yilei Sun and Norihiko Shirouzu; Editing by Edmund Blair']",2020-03-25 15:52:00,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
https://www.reuters.com/article/us-health-coronavirus-psa-britain/psas-uk-vauxhall-car-factory-to-resume-output-after-september-1-idUSKBN23H32H,"[""PSA's UK Vauxhall car factory to resume output after September 1""]","['June 10, 2020 /  6:35 PM / 23 days ago']","['LONDON (Reuters) - Peugeot-maker PSA’s (', ') Vauxhall car factory in Britain, which stopped production in March due to the coronavirus outbreak, will not resume production until after Sept. 1, the company said on Wednesday. ', 'The Ellesmere Port location in northwest England made just over 60,000 Vauxhall/Opel Astra cars last year. ', 'The company said it was hoping some staff from the plant would temporarily work at its van site in Luton, north of London, which restarted on May 18 and will move to a third shift to increase output of light commercial vehicles (LCV). ', '“The company proposal will protect employment and support the ability to respond to significant demand for LCV production with highly trained and skilled workers ... while demand for  Astra is building sufficiently,” PSA said. ', 'Reporting by Costas Pitas; editing by Stephen Addison']",2020-06-10 18:35:00,0.0,1.0,0.0,0.0,0.033,0.869,0.098,0.8625
https://www.reuters.com/article/us-health-coronavirus-peugeot-vauxhall/peugeots-vauxhall-prepares-safety-steps-for-uk-plant-reopenings-idUSKBN21Z10W,"[""Peugeot's Vauxhall prepares safety steps for UK plant reopenings""]","['April 17, 2020 /  8:25 AM / 19 days ago']","['LONDON (Reuters) - Peugeot’s (', ') British brand Vauxhall, which operates two factories, is planning several safety measures including temperature checks, face mask-wearing and shift rescheduling to allow it to reopen sites amid the coronavirus outbreak. ', 'Britain on Thursday extended lockdown measures for at least three more weeks in a bid to contain the pandemic and all car factories remain closed. ', 'But on the continent some automakers are planning to resume limited operations next week as businesses liaise with unions on how employees can safely begin returning to work. ', 'Vauxhall’s north west England Ellesmere Port factory, which made just over 60,000 Astra cars last year, and its Luton van site, which produces the Vivaro, alongside other Peugeot locations in Europe, have been closed since mid March. ', 'No reopening dates have been set for the British plants but Peugeot is monitoring the situation on a week-by-week basis, a spokesman said. ', 'The firm plans to ensure safety by rescheduling shifts, making compulsory temperature checks, enforcing face mask-wearing, replacing hand dryers with paper towels and controlling access to shared areas such as changing rooms. ', 'Reporting by Costas Pitas; editing by James Davey']",2020-04-17 08:25:00,0.0,0.741,0.259,0.4215,0.015,0.888,0.097,0.9509
https://www.reuters.com/article/us-health-coronavirus-france-carmakers/individual-ashtrays-hourly-disinfection-french-carmakers-eye-production-restart-idUSKCN21Y2A9,"['Individual ashtrays, hourly disinfection: French carmakers eye production restart']","['April 16, 2020 /  2:35 PM / a month ago']","['PARIS (Reuters) - Peugeot-owner PSA and Renault are planning new safety measures in a push by France’s major industrial groups for a breakthrough with workers to reopen some factories before the government lifts its lockdown from mid-May, unions said.  ', 'Japanese carmaker Toyota Motor Corp. (', ') on Wednesday became the first auto company with a plant in France to agree with unions a gradual restart of production from April 21 at its factory in northern France, where it makes the Yaris model. ', 'The ramp-up comes as auto rivals elsewhere look to resume manufacturing from next week, including in Germany where some restrictions to contain the new coronavirus outbreak will be eased shortly. ', 'In France, negotiations with labour unions have been tough, however. PSA (', ') and Renault (', ') told Reuters they were preparing for a restart of operations, but no date had officially been set yet. ', 'At PSA’s gearbox factory in Valenciennes, where a first plan to resume production on a voluntary basis was rejected by unions in March, management and workers’ representatives are to hold fresh talks on Friday. ', 'New safety protocols are being developed by the carmakers, union members said. ', 'These could include wearing masks, giving out individual ashtrays so that smokers do not gather in one area, and keeping the doors open to avoid contact with the handles.     ', 'They would also entail disinfecting tools and work surfaces every 60 minutes and doubling the number of buses that pick up workers. ', 'The French government has encouraged companies to resume production, mindful of a major hit to the economy, already expected to contract 8% this year.  ', '“I believe that there is a way to do it: it is not about choosing either the resumption of activity, or the health of the employees, it is both at the same time, it is doable,” French labour minister Muriel Penicaud told LCI radio on Thursday, citing Toyota as a potential model.  ', 'Restrictions on movement in France will not be eased until at least May 11, starting with the reopening of some stores and schools.  ', 'French train maker Alstom (', ') told Reuters on Thursday it had been progressively ramping up its activities since the beginning of April at its plants in France. ', 'The hard-left CGT union, however, has said it still considers it premature for carmakers to resume production in late April or early May, arguing that masks are still reserved as a priority for the health workers and may not be available.   ', 'The country’s metals lobby said on Sunday that French companies in the automotive, aerospace and steel sectors were ready to return to work and assure “impeccable, sanitary conditions”. ', 'Renault already restarted production in Portugal and Russia on Monday.  ', 'Reporting by Gilles Guillaume; Additional reporting and writing by Maya Nikolaeva, Editing by Sarah White and Emelia Sithole-Matarise']",2020-04-16 14:35:00,0.0,1.0,0.0,0.0,0.031,0.909,0.06,0.8934
https://www.reuters.com/article/us-health-coronavirus-fiat-chrysler-elka/fca-psa-deal-terms-set-in-stone-for-50-50-merger-idUSKBN22W1EU,"[""FCA-PSA deal terms 'set in stone' for 50-50 merger""]","['May 20, 2020 /  10:16 AM / a month ago']","['MILAN (Reuters) - Terms of a planned merger between Fiat Chrysler (', ') and Peugeot-owner PSA (', ') are set in stone, FCA’s chairman said on Wednesday, brushing off talk that some aspects of the deal might be re-negotiated because of the COVID-19 crisis. ', 'FCA and PSA have entered a binding agreement to create the world’s fourth largest carmaker that FCA’s chairman John Elkann confirmed was expected to close in the first quarter of next year. ', 'But FCA has come in for criticism in Italy over a 5.5 billion euro ($6.03 billion) special dividend that is part of the PSA deal after its local business said it was in talks with Rome and Intesa Sanpaolo (', ') over a 6.3 billion euro state-backed loan to cope with the COVID-19 crisis. ', 'The potential payment of such a big dividend to shareholders when the coronavirus crisis has left cash-starved manufacturers pushing for government support has been questioned within Italy’s ruling coalition. ', 'But FCA Chairman Elkann said the terms of the merger agreement had not changed. ', '“The terms of the FCA-PSA deal are set in stone as binding contracts in their nature are,” Elkann said in conference call after the annual shareholder meeting of Exor (', '), the Agnelli family holding company which controls FCA. ', '“It was a clear cash and equity agreement to reach a 50-50 merger deal between FCA shareholders and PSA shareholders,” Elkann said. ', '“Both parties in FCA-PSA deal are committed to get parity in the merger deal.” ', 'Elkann is also chairman and CEO of Exor. ', 'The dividend - to be paid by parent company Fiat Chrysler Automobiles NV in the Netherlands - is a central part of the overall value of the merger, but Italy could look into it, a senior government source has said. ', '“This is a loan which is really designed to help the automotive sector in Italy which we know is a very important part of the Italian economy,” Elkann said, referring to the state-backed loan. ', 'Treasury undersecretary Pier Paolo Baretta on Wednesday told Reuters that Rome might consider extending a ban on dividend payments for companies accessing state guarantee from an existing deadline of December 31, 2020 to a 12-month period following the loan guarantee concession. ', '“That would be reasonable. Doing more may hit the companies’ value,” Baretta said. ', 'This could potentially complicate FCA’s plans, as the special dividend payment is due just before the closing of the merger with PSA. ', 'Some analysts suggested some of the merger’s terms - in particular the amount of the special dividend, which was agreed before the coronavirus outbreak - could be reviewed to take account of the current state of the stock market and the automotive market and to preserve cash at the automaker. ', 'Elkann said the reasons for FCA-PSA merger were “stronger than ever” and that preparatory work for the 50-50 tie-up was proceeding “on time and as envisaged.” ', 'Additional reporting by Giuseppe Fonte in Rome; writing by Giulio Piovaccari; editing by Maria Pia Quaglia and Jane Merriman']",2020-05-20 10:16:00,0.0,1.0,0.0,0.0,0.03,0.893,0.077,0.9548
https://www.reuters.com/article/us-health-coronavirus-fca/fiat-chrysler-peugeot-to-withhold-2019-dividend-payout-idUSKBN22P39S,"['Fiat Chrysler, Peugeot to withhold 2019 dividend payout']","['May 13, 2020 /  9:37 PM / in 15 days']","['(Reuters) - Shares of Fiat Chrysler (', ') and Peugeot owner PSA (', ') were down on Thursday after the two carmakers said in a coordinated move that they would not pay their planned ordinary dividend on 2019 results. ', 'Fiat Chrysler (FCA) and PSA, which have entered into a binding merger agreement to create the world’s fourth largest carmaker, said in a joint statement on Wednesday that the decision was due to the impact of the COVID-19 pandemic.  ', 'By 0750 GMT FCA shares were down 1.3%, while PSA shares were down 2.4%. ', 'Shares in Exor (', '), FCA’s top shareholder, were down by 1.9% ', 'A 1.1 billion euro ($1.19 billion) ordinary dividend for both FCA and PSA was announced in December as part of the binding tie-up agreement between the two automakers. ', 'A source close to PSA said that the withdrawal of both ordinary dividends was a safety measure to protect cash reserves as much as possible and did not change the terms of the deal as both companies agreed to the same. ', 'The coronavirus pandemic has thrown the global auto industry into the worst tailspin since the 2008-09 financial crisis. Consumer demand for vehicles has plummeted as governments across Europe and the United States have enforced lockdowns.  ', 'FCA and PSA said on Wednesday that preparations for their planned 50-50 merger were “advancing well”, including with respect to antitrust and other regulatory filings. ', 'The closing of the deal is expected on schedule, before the end of the first quarter of next year, they said.  ', 'EU antitrust regulators will decide by June 17 whether to clear the FCA-PSA $50 billion merger, according to a European Commission filing on Monday.  ', 'Reporting by Arunima Kumar in Bengaluru, Giulio Piovaccari in Milan, additional reporting by Gilles Guillaume in Paris; Editing by Shailesh Kuber and Jane Merriman']",2020-05-13 21:37:00,0.0,1.0,0.0,0.0,0.029,0.859,0.112,0.9674
https://www.reuters.com/article/us-health-coronavirus-fca-loan/fiat-chryslers-loan-request-raises-doubts-about-5-5-euro-billion-dividend-idUSKBN22V0Q2,"[""Fiat Chrysler's loan request raises doubts about 5.5 euro billion dividend""]","['May 19, 2020 /  6:55 AM / in 16 days']","['ROME/MILAN (Reuters) - Italy could look into Fiat Chrysler’s (', ') planned 5.5 billion euro ($6 billion) payout as part of its merger with Peugeot after the Italian-American carmaker asked for a 6.3 billion euro state-backed loan, a senior government source said. ', 'The possible payment of such a large dividend at a time the coronavirus crisis has left cash-starved manufacturers pushing for government financial support has sparked criticism within the ruling coalition. ', '“In the talks with the group, the special dividend is not an item being discussed at the moment. But, if you ask me whether the government will set no conditions in the near future, I’d reply that it’s too early to say,” the government source told Reuters on Tuesday.  ', 'However, the dividend is a central element affecting the overall value of the complicated 50-50 merger deal and some analysts say it could still unravel if different conditions were imposed. ', 'Fiat Chrysler (FCA) said last week its Italian division was working with the government and lender Intesa Sanpaolo (', ') to obtain 80% state guarantees on a 6.3 billion euro three-year loan facility to help weather the pandemic. ', 'The loan would be part of more than 400 billion euros Italy is making available to businesses. To qualify, companies must agree not to pay dividends this year. ', 'Taking the loan would not legally bar FCA from distributing the extraordinary dividend as the payment is not expected until 2021 and would be made by its parent company Fiat Chrysler Automobiles NV in the Netherlands. ', 'But the issue has aroused opposition among some members of the ruling coalition of the centre-left Democratic Party and the anti-establishment 5 Star Movement.  ', '“Most of us oppose the payment of the maxi-dividend by FCA,” one prominent 5 Star source told Reuters, adding that some party members were also campaigning to extend the ban on dividend payments in the loan scheme until the end of 2021. ', 'Former industry minister Carlo Calenda, who is now in opposition, also said on Twitter that FCA would not need the state-backed loan if the special dividend were not paid.  ', 'Economy Minister Roberto Gualtieri, who has said he backs the merger with PSA, said on Monday that FCA had to promise more investments in Italy and to avoid moving its factories outside the country if it wanted to apply for a state-backed loan. ', '“The government aims to preserve and strengthen Fiat’s roots in Italy, as the automotive group is about to carry out its challenging merger with PSA”, he said. ', 'FCA and Peugeot’s owner PSA (', ') last week scrapped ordinary dividend payouts on 2019 results, worth 1.1 billion euros for each company. ', 'As part of the binding merger agreement, FCA is also due to pay its shareholders the special dividend worth 5.5 billion euros just before it closes the deal with PSA, which is expected to happen in the first quarter next year.  ', 'Additional reporting by Francesca Piscioneri and Giselda Vagnoni in Rome; Writing by Giulio Piovaccari; Editing by Andrew Cawthorne and David Clarke']",2020-05-19 06:55:00,0.18,0.82,0.0,-0.296,0.035,0.885,0.08,0.9628
https://www.reuters.com/article/us-health-coronavirus-fca-exor/fiat-chrysler-peugeot-deal-in-spotlight-after-exor-setbacks-idUSKBN22Q1QI,['Fiat Chrysler/Peugeot deal in spotlight after Exor setbacks'],"['May 14, 2020 /  11:17 AM / a month ago']","['MILAN (Reuters) - Fiat Chrysler’s (', ') decision to scrap its dividend marks another setback for plans by the Agnelli family’s Exor (', ') arm to raise cash after a $9 billion sale of its reinsurer unit PartnerRe collapsed this week. ', 'Fiat Chrysler (FCA) and French Peugeot owner PSA (', '), which have agreed a tie-up to create the world’s fourth largest carmaker, said late on Wednesday they were both withdrawing their annual dividend. That will allow them each to preserve 1.1 billion euros ($1.2 billion) in cash during the coronavirus crisis. ', 'Exor, led by Agnelli scion John Elkann and FCA’s controlling shareholder with a 28.9% stake, will miss out on around 320 million euros in cash at a time when two deals to reshape its portfolio of businesses have either been scrapped or delayed. ', 'The coronavirus crisis had already forced vehicle and equipment maker CNH Industrial (', '), also controlled by Exor, to delay to late 2021 “or beyond” a plan to split in two and list its truck, bus and engine business, which was initially due to be completed by early next year.  ', 'All eyes are now on the $50 billion FCA-PSA merger. ', 'The two automakers said on Wednesday that preparations for their planned 50-50 merger were “advancing well” and that the closing was expected on schedule, before the end of the first quarter of next year.  ', 'The sale of Bermuda-based PartnerRe foundered after Exor resisted attempts by French insurer Covea to drive down the price of the cash deal. ', 'Some saw that as a warning shot to PSA not to try the same tactics with FCA where Elkann is the chairman. ', '“With its decision not to accept a discount on PartnerRe, Elkann has sent a strong message to PSA and its CEO (Carlos) Tavares,” an investment banker close to the situation, who asked not to be named, told Reuters.  ', '“The message is: don’t expect to come around and get much different conditions on the FCA-PSA merger”. ', 'The decision to scrap payment of ordinary dividends, which had been announced in December as part of the tie-up agreement between the two automakers, did not alter the terms of the deal as both companies took the same step. ', 'Analysts are, however, focusing on a 5.5 billion euro special dividend FCA is set to pay to its investors just before completing the merger. ', 'Intesa Sanpaolo analyst Monica Bosio said she still expected  the payment of the special dividend, “which implicitly represents the premium assigned to the group in the deal thanks to its positioning in the U.S. and to its high-value brands such as Jeep, Ram and Maserati”. ', 'Marco Opipari, an analyst at Fidentiis, said the merger was essential to the two group’s long-term competitiveness, especially in the current scenario, but that some terms of the agreement could be rediscussed. ', '“A Solomonic solution could be to cut FCA’s extraordinary dividend to 3 billion euros,” he said, adding that, as a rebalancing, PSA could ditch the planned spin-off of its controlling stake in parts maker Faurecia (', '). ', 'The COVID-19 spread has hit asset valuations hard and raised questions about the terms of deals struck before the virus swept across the world. Shares in both FCA and PSA are both down around 45% this year.  ', 'Exor’s other investments include Ferrari (', '), Italian soccer champions Juventus (', ') and weekly magazine the Economist. ', 'Reporting by Giulio Piovaccari; Editing by Keith Weir and Jane Merriman']",2020-05-14 11:17:00,0.0,1.0,0.0,0.0,0.038,0.908,0.053,0.9195
https://www.reuters.com/article/us-health-coronavirus-czech-tpca/toyota-peugeots-czech-tpca-plant-to-extend-outage-until-may-25-idUSKBN22P15X,"[""Toyota-Peugeot's Czech TPCA plant to extend outage until May 25""]","['May 13, 2020 /  8:53 AM / a month ago']","['PRAGUE (Reuters) - Czech car plant TPCA, a joint venture of Toyota Motor Co (', ') and Peugeot maker PSA (', '), has extended an outage caused by the coronavirus outbreak until at least May 25, the carmaker said on Wednesday. ', 'The plant had aimed to resume production on May 18 after extending its outage several times since going offline in March. ', 'Reporting by Robert Muller; Editing by Jason Hovet']",2020-05-13 08:53:00,0.0,0.841,0.159,0.1779,0.021,0.979,0.0,-0.128
https://www.reuters.com/article/us-fiat-chrysler-m-a-psa/fiat-sticks-by-terms-of-psa-deal-after-dividend-cut-report-idUSKBN2440KT,['Fiat sticks by terms of PSA deal after dividend cut report'],"['July 3, 2020 /  6:12 AM / Updated 2 hours ago']","['MILAN (Reuters) - Fiat Chrysler (FCA) said the terms of its merger with France’s PSA had not changed after an Italian newspaper report that it was looking to spin off assets to reduce a planned 5.5 billion euro ($6.2 billion) cash pay-out to its shareholders. ', 'FCA (', ') said on Friday that it was sticking to the deal agreed with PSA (', ') in December before the coronavirus crisis hit demand for cars. ', '“The structure and terms of the merger are agreed and remain unchanged,” a spokesman for the Italian-American automaker said. ', 'FCA and PSA plan to finalise their merger by the first quarter of next year. PSA declined to comment. ', 'Italian business newspaper Il Sole 24 Ore said that FCA could conserve cash by reducing the special dividend, possibly by handing shareholders assets as compensation. ', 'Il Sole reported that talks were at a very early stage and no decision had been taken, adding the that aim was to keep the 5.5 billion euro value of the special dividend but to turn its “nature” from cash to assets.   ', 'FCA, has just agreed a 6.3 billion euro state-backed loan to help its Italian unit and the whole country’s automotive industry to weather the crisis. ', 'Although this does not bar FCA from paying the dividend, as it is not due until 2021 and would be paid by Dutch parent company Fiat Chrysler Automobiles NV, Italian politicians have called into question such a large cash pay-out.   ', 'Options being considered include spinning off the Sevel van business, a 50-50 joint venture between the two groups, or FCA’s Alfa Romeo and Maserati brands, Il Sole said. ', 'Sevel, which produces vans in Atessa’s plant in central Italy, Europe’s largest van assembly facility, could be valued between 2.5 and 3 billion euro, Il Sole said.  ', 'Its spin-off to FCA shareholders could also help address European Union concerns about the merger’s consequences on competition in the van segment. ', 'This option looks however complicated, Il Sole said, as it would require PSA transferring its 50% stake in Sevel to FCA.  ', 'Another option is scrapping a planned spin-off of PSA’s controlling stake in parts maker Faurecia, Il Sole said. ', 'A source close to the matter said that PSA could instead sell its Faurecia (', ') stake before the merger and keep the cash proceeds of the sale within the new merged company. ', 'Additional reporting by Sarah White in Paris; Editing by Alexander Smith']",2020-07-03 06:12:00,0.174,0.826,0.0,-0.2732,0.026,0.911,0.064,0.882
https://www.reuters.com/article/us-fiat-chrysler-m-a-psa/fiat-psa-stick-to-merger-deal-after-dividend-cut-report-idUSKBN2440KT,"['Fiat, PSA stick to merger deal after dividend cut report']","['July 3, 2020 /  6:12 AM / 25 days ago']","['MILAN (Reuters) - Fiat Chrysler (FCA) and PSA said on Friday they were sticking to the merger plan signed last year after a newspaper said the carmakers were looking at spinning off assets to cut a planned 5.5 billion euro ($6.2 billion) cash payout to FCA shareholders.      ', 'A spokesman for FCA (', ') dismissed the report on possible changes to the dividend in Italian business daily Il Sole 24 Ore, while PSA (', ') said it remained “lucid in the face of the regular speculations to which this merger project is subject”. It added it was implementing the binding agreement signed by the two companies in December. ', '“The structure and terms of the merger are agreed and remain unchanged,” the FCA (', ') spokesman said. ', 'Italian-American group FCA and France’s PSA plan to finalise their merger by the first quarter of next year. ', 'Il Sole said FCA could conserve cash by handing shareholders assets in place of the special dividend, which has drawn criticism in Italy after the company agreed a 6.3 billion euro state-backed loan to help it through the coronavirus crisis. ', 'Il Sole said talks were at a very early stage and no decision had been taken, adding the aim was to keep the 5.5 billion euro value of the special dividend but to turn it from cash to assets. ', 'Accepting the state-backed loan may not legally bar FCA from paying the dividend, as it is not due until 2021 and would be paid by Dutch parent company Fiat Chrysler Automobiles NV. However, Italian politicians have questioned the appropriateness of such a large cash payout during the crisis.   ', 'Options being considered include spinning off the Sevel van business, a 50-50 joint venture between the two groups, which could be valued at between 2.5 and 3 billion euros, or FCA’s Alfa Romeo and Maserati brands, Il Sole said. ', 'Spinning off Sevel could help address European Union concerns about competition in the van segment, but Il Sole said the option looked complicated as it would require PSA to transfer its 50% stake in the unit to FCA. ', 'Another option is scrapping a planned spin-off of PSA’s controlling stake in parts maker Faurecia, Il Sole said. ', 'A source close to the matter said PSA could instead sell its Faurecia (', ') stake before the merger and keep the cash proceeds in the merged company. ', 'Additional reporting by Gilles Guillaume and Sarah White in Paris; Editing by Alexander Smith and Mark Potter']",2020-07-03 06:12:00,0.189,0.811,0.0,-0.2732,0.038,0.897,0.065,0.7967
https://www.reuters.com/article/us-fiat-chrysler-m-a-psa/fiat-chrysler-psa-to-emerge-as-stellantis-following-merger-next-year-idUSKCN24G2W7,"['Fiat Chrysler, PSA to emerge as Stellantis following merger next year']","['July 15, 2020 /  7:14 PM / 6 days ago']","['(Reuters) - The combined company resulting from the merger of Italian-American carmaker Fiat Chrysler Automobiles (', ') and France’s Peugeot owner PSA (', ') will be called Stellantis, the automakers said on Wednesday. ', 'Stellantis is derived from the Latin verb “stello”, which means “to brighten with stars,” the companies said.  ', 'The names and the logos of the group’s constituent brands will remain unchanged after the deal’s projected close in the first quarter of 2021. ', 'In December, Fiat Chrysler and PSA agreed to combine in a $50 billion all-share deal to create the world’s fourth-biggest carmaker, and unite brands such as Fiat, Jeep, Dodge, Ram and Maserati with the likes of Peugeot, Opel and DS. ', 'The process of identifying the new name for the merged company was supported by Publicis Group (', '), the companies said. ', 'Reporting by Shreyasee Raj in Bengaluru; Editing by Aditya Soni']",2020-07-15 19:14:00,0.0,1.0,0.0,0.0,0.0,0.921,0.079,0.8807
https://www.reuters.com/article/us-fiat-chrysler-m-a-psa/fiat-chrysler-does-not-see-delay-in-psa-merger-fiom-union-says-idUSKBN21I3A6,"['Fiat Chrysler does not see delay in PSA merger, FIOM union says']","['March 31, 2020 /  8:16 PM / a month ago']","['MILAN (Reuters) - Fiat Chrysler did not mention any possible delay in the merger process with France’s PSA during a call with unions on Tuesday, metal workers’ union FIOM said. ', '“No delay on the merger with PSA was mentioned to us,” FIOM representative Michele De Palma told Reuters, correcting an earlier FIOM statement which said a delay was “certain” given the current situation. ', 'Union representatives held a conference call on Tuesday with FCA’s Chief Operating Officer for Europe, Middle East and Africa Pietro Gorlier to discuss the coronavirus emergency. ', 'De Palma confirmed, however, that FCA said during the meeting that its industrial plan would suffer a delay. ', 'Last week FCA’s controlling shareholder Exor said it expected the merger with PSA would be completed early next year, as initially planned. ', 'FCA was not available for comment.    ', 'Reporting by Giulio Piovaccari; editing by Valentina Za and Toby Davis']",2020-03-31 20:16:00,0.0,0.849,0.151,0.2411,0.098,0.902,0.0,-0.9231
https://www.reuters.com/article/us-fiat-chrysler-m-a-psa-eu/eu-regulators-to-decide-on-50-billion-fiat-chrysler-peugeot-deal-by-june-17-idUSKBN22N19W,"['EU regulators to decide on $50 billion Fiat Chrysler, Peugeot deal by June 17']","['May 11, 2020 /  9:54 AM / 11 days ago']","['BRUSSELS (Reuters) - EU antitrust regulators will decide by June 17 whether to clear Fiat Chrysler (', ') and Peugeot maker PSA (', ')’s $50 billion merger, according to a European Commission filing on Monday. ', 'The companies announced the deal to create the world’s fourth biggest carmaker in December, putting under one roof the Italian company’s brands such as Fiat, Jeep, Dodge, Ram, Maserati and the French company’s Peugeot, Opel and DS. ', 'Fiat and PSA sought EU approval on Friday, the Commission site showed. ', 'EU competition enforcers can approve the deal with or without conditions or open a full-scale investigation of about four months following the end of the preliminary review should they have deep concerns. ', 'The deal comes amidst falling car sales across the world as companies shut down production lines and showrooms to contain the coronavirus outbreak, although some companies are reopening plants as countries ease lockdowns. ', 'Reporting by Foo Yun Chee, editing by Louise Heavens']",2020-05-11 09:54:00,0.0,1.0,0.0,0.0,0.01,0.929,0.062,0.8271
https://www.reuters.com/article/us-fiat-chrysler-m-a-psa-dongfeng-group/chinas-dongfeng-reviews-psa-stake-sale-after-price-fall-idUSKBN21K0X9,"[""China's Dongfeng reviews PSA stake sale after price fall""]","['April 2, 2020 /  8:04 AM / a month ago']","['BEIJING (Reuters) - China’s Dongfeng Motor Group (', ') is reviewing a deal with PSA (', ') to cut its stake in the French carmaker after a fall in share prices sparked by the coronavirus pandemic. ', 'PSA agreed to merge with Italian-American rival Fiat Chrysler Automobiles (FCA) (', ') in December to create the world’s fourth-biggest carmaker by sales volume. ', 'Dongfeng had agreed to lower its 12.2% stake in PSA by selling 30.7 million shares to the French firm to help smooth this process. The stake being was worth around 680 million euros ($744 million) and the sale will leave Dongfeng holding around 4.5% of the merged PSA-FCA group. ', 'However, in an earnings call with investors a Dongfeng official said that the Chinese company was reviewing this. ', '“There are possibilities that the stake sale plan will change. We are evaluating the issue,” the official said during the call on Tuesday, a recording reviewed by Reuters showed. ', '“This is closely related to their (PSA’s) merger talks with FCA, so we are also in close talks with them,” the official said, without elaborating on how its stake plan will change.  ', 'Dongfeng did not immediately respond to a request for comment from Reuters on Thursday, while PSA and FiatChrysler both declined to comment. ', 'A document seen by Reuters showed Dongfeng and PSA plans to cut jobs at Wuhan-based DPCA and reduce its number of car plants to try to make the joint venture more profitable. ', 'The coronavirus pandemic has roiled stock and debt markets, stalling transactions including VW truck unit Traton’s (', ') Navistar (', ') buyout and Borgwarner’s (', ') efforts to clinch a deal with Delphi (', '). ', 'PSA and FCA said in December they expected their deal, which needs U.S. regulatory approval, to close in 12 to 15 months. ', 'Reporting by Yilei Sun and Norihiko Shirouzu; Additional reporting by Giulio Piovaccari in Italy and Gilles Guillaume in France; Editing by Jason Neely, Edward Taylor and Alexander Smith']",2020-04-02 08:04:00,0.0,1.0,0.0,0.0,0.034,0.9,0.066,0.8748
